,property_id,price,neighbourhood,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,host_id,calculated_host_listings_count,arp_2019
374,112100,165,crown heights,Entire home,7,3,0.03,157,572527,1,2321.0
375,112304,90,harlem,Private room,1,1,0.02,0,573316,1,2609.0
376,112359,225,upper east side,Entire home,2,56,0.57,312,571952,1,3372.0
377,112435,95,fort greene,Private room,2,163,1.66,331,181376,2,3174.0
378,113265,55,crown heights,Private room,2,247,2.51,275,314582,2,2321.0
379,113945,85,hells kitchen,Private room,10,116,1.17,174,275582,1,3796.0
380,114123,199,south slope,Entire home,14,27,0.28,223,579495,2,2575.0
381,114229,211,lower east side,Entire home,1,52,0.6,361,314941,3,4016.0
382,114969,145,midtown,Entire home,6,39,0.4,0,582598,1,5794.0
383,115535,65,harlem,Private room,14,35,0.35,283,567187,1,2609.0
384,115678,99,harlem,Entire home,1,320,3.23,220,127772,1,2609.0
385,115748,110,astoria,Entire home,4,30,0.32,363,585166,1,2620.0
386,116940,80,crown heights,Entire home,3,225,2.27,315,209460,4,2321.0
387,117425,150,brooklyn heights,Entire home,30,95,0.96,281,593115,1,4528.0
388,118061,110,bedford stuyvesant,Entire home,4,70,0.75,283,2248897,1,2442.0
389,118430,290,chelsea,Private room,2,35,0.36,20,585458,1,6327.0
390,118680,87,east village,Private room,2,0,0.0,0,599354,1,3241.0
391,120362,190,williamsburg,Entire home,4,50,0.51,331,138069,1,3352.0
392,121687,200,williamsburg,Entire home,2,29,0.31,36,262812,1,3352.0
393,121861,165,park slope,Entire home,2,23,0.23,7,611716,2,3172.0
394,123784,110,harlem,Entire home,2,142,1.44,301,617990,2,2609.0
395,125053,395,east village,Entire home,2,70,0.73,170,622460,1,3241.0
396,125163,99,bedford stuyvesant,Private room,2,38,0.54,307,622855,2,2442.0
397,125594,39,kensington,Private room,1,82,0.94,365,308652,2,2042.0
398,126443,189,east village,Entire home,2,403,4.1,201,627217,3,3241.0
399,126816,85,upper west side,Private room,1,3,0.03,0,620288,1,3749.0
400,127387,260,gowanus,Entire home,30,3,0.03,316,23276,1,3026.0
401,128975,122,harlem,Entire home,1,116,1.18,271,256161,5,2609.0
402,131154,165,greenpoint,Entire home,2,175,1.79,139,275563,1,3974.0
403,132516,97,forest hills,Entire home,3,28,1.21,209,85330,3,2264.0
404,132570,170,west village,Entire home,4,24,0.25,0,651390,1,5794.0
405,132695,125,williamsburg,Entire home,2,15,0.15,0,507186,1,3352.0
406,133025,130,murray hill,Private room,4,105,1.07,193,653405,1,4040.0
407,134934,225,williamsburg,Entire home,10,22,0.38,52,652842,1,3352.0
408,135393,50,east flatbush,Private room,2,263,2.69,136,663764,2,2131.0
409,135465,170,fort greene,Entire home,3,86,0.91,286,663879,2,3174.0
410,135706,132,chelsea,Entire home,4,10,0.1,0,665013,1,6327.0
411,136493,250,park slope,Entire home,7,18,0.21,18,663384,1,3172.0
412,138216,141,greenpoint,Entire home,5,8,0.21,9,674970,1,3974.0
413,139624,64,crown heights,Entire home,20,70,0.73,3,680818,1,2321.0
414,140133,249,williamsburg,Entire home,3,150,1.55,277,622866,1,3352.0
415,140425,79,crown heights,Private room,2,115,1.18,0,683975,1,2321.0
416,140973,185,east village,Entire home,2,69,0.71,233,686147,1,3241.0
417,141154,120,boerum hill,Entire home,3,232,2.41,221,686768,1,3035.0
418,141335,495,park slope,Entire home,1,35,0.41,355,687361,1,3172.0
419,141890,375,nolita,Entire home,3,18,0.21,0,689661,1,3128.0
420,141984,175,nolita,Entire home,3,68,0.69,277,630453,1,3128.0
421,142069,150,east village,Entire home,4,22,0.23,0,277747,1,3241.0
422,144087,259,harlem,Entire home,8,17,0.17,343,616825,1,2609.0
423,144148,96,east village,Private room,1,34,0.58,0,299755,1,3241.0
424,145064,145,williamsburg,Entire home,7,8,0.08,0,404424,1,3352.0
425,145188,200,chelsea,Entire home,4,0,0.0,0,703156,1,6327.0
426,145994,95,upper west side,Entire home,5,2,0.08,0,706418,1,3749.0
427,146754,250,windsor terrace,Entire home,4,52,0.72,188,709434,1,2442.0
428,147586,295,harlem,Entire home,2,74,0.76,264,709334,2,2609.0
429,148201,175,greenwich village,Entire home,3,18,0.19,0,715807,1,3727.0
430,148259,451,williamsburg,Entire home,2,72,0.86,331,716064,1,3352.0
431,148825,165,upper west side,Entire home,2,191,2.18,236,718349,1,3749.0
432,149287,250,upper east side,Entire home,4,0,0.0,0,720320,1,3372.0
433,149777,77,woodlawn,Entire home,1,197,2.49,309,716306,1,1854.0
434,150804,250,lower east side,Entire home,4,19,0.2,0,726333,1,4016.0
435,151199,129,astoria,Entire home,1,414,4.34,245,722320,1,2620.0
436,151478,98,williamsburg,Private room,2,8,0.09,0,216191,4,3352.0
437,152071,150,park slope,Entire home,2,0,0.0,8,731855,1,3172.0
438,152078,95,east village,Private room,7,25,0.3,359,731904,1,3241.0
439,152259,55,harlem,Private room,3,119,1.22,333,256161,5,2609.0
440,152263,300,harlem,Entire home,2,203,2.14,258,732535,3,2609.0
441,152520,42,sunnyside,Private room,40,53,0.55,236,733894,3,2544.0
442,153405,125,greenpoint,Entire home,2,104,1.09,22,737585,1,3974.0
443,153780,175,east village,Private room,3,175,1.8,236,739499,1,3241.0
444,154934,75,harlem,Private room,3,38,0.42,365,745069,3,2609.0
445,155296,255,williamsburg,Entire home,45,39,0.5,89,656841,1,3352.0
446,157673,72,bedford stuyvesant,Entire home,31,88,0.91,164,757166,1,2442.0
447,158061,165,bedford stuyvesant,Private room,1,27,0.28,311,758441,4,2442.0
448,158176,165,williamsburg,Entire home,5,117,1.28,23,573065,1,3352.0
449,158290,75,clinton hill,Private room,3,43,0.44,365,759583,2,3057.0
450,158913,130,greenpoint,Entire home,5,4,0.05,0,762563,1,3974.0
451,158955,139,williamsburg,Entire home,2,385,4.0,222,465589,1,3352.0
452,159749,88,bedford stuyvesant,Private room,1,64,0.68,238,54275,3,2442.0
453,159815,80,bedford stuyvesant,Private room,1,39,0.41,218,54275,3,2442.0
454,159913,150,chelsea,Private room,2,37,1.79,0,759883,1,6327.0
455,160609,200,upper west side,Entire home,3,10,0.12,0,769247,1,3749.0
456,160994,200,east village,Entire home,2,103,1.08,235,770831,1,3241.0
457,161366,42,sunnyside,Private room,40,41,0.43,246,733894,3,2544.0
458,161394,90,williamsburg,Private room,6,3,0.03,0,772300,1,3352.0
459,161996,295,harlem,Entire home,3,227,2.33,247,1856604,1,2609.0
460,162493,450,williamsburg,Entire home,5,37,0.79,15,776490,1,3352.0
461,162508,130,crown heights,Entire home,2,29,0.35,119,776645,1,2321.0
462,163627,89,williamsburg,Private room,3,205,2.31,0,242506,3,3352.0
463,163809,198,harlem,Entire home,5,42,0.44,234,781647,2,2609.0
464,163814,99,east village,Entire home,2,280,2.92,257,627217,3,3241.0
465,163836,46,greenpoint,Private room,4,86,0.89,350,32169,3,3974.0
466,164989,140,soho,Private room,2,54,0.56,221,69439,1,8880.0
467,165080,500,carroll gardens,Entire home,7,7,0.07,0,787273,1,3194.0
468,165461,75,morningside heights,Private room,5,57,0.59,201,867225,2,2250.0
469,165824,33,sunnyside,Private room,44,31,0.32,161,733894,3,2544.0
470,166006,250,upper west side,Entire home,31,188,1.94,259,791287,1,3749.0
471,166172,60,bushwick,Private room,3,480,6.7,0,792159,1,2553.0
472,166541,75,washington heights,Private room,2,34,0.35,222,793620,1,1954.0
473,166983,350,carroll gardens,Entire home,5,6,0.06,0,795640,1,3194.0
474,167013,205,chelsea,Entire home,9,3,0.04,76,306605,2,6327.0
475,167017,219,park slope,Entire home,5,2,0.03,0,795889,1,3172.0
476,167222,60,park slope,Private room,1,20,0.21,258,22486,6,3172.0
477,167482,185,upper west side,Entire home,2,129,1.33,14,789257,1,3749.0
478,168084,190,east village,Entire home,3,147,1.6,27,800982,1,3241.0
479,168123,105,south slope,Entire home,28,101,1.06,167,720558,1,2575.0
480,168546,250,east harlem,Entire home,2,11,0.12,68,803086,2,2664.0
481,168810,175,upper west side,Entire home,65,11,0.12,358,747698,1,3749.0
482,169002,65,harlem,Private room,2,41,0.43,59,805344,2,2609.0
483,169152,75,bedford stuyvesant,Entire home,2,87,1.09,0,806112,1,2442.0
484,169306,37,university heights,Private room,4,117,1.21,232,806214,1,2087.0
485,169464,85,williamsburg,Entire home,2,86,0.89,15,806774,2,3352.0
486,169483,106,gravesend,Entire home,7,0,0.0,0,807642,2,1719.0
487,170420,79,east harlem,Entire home,2,15,0.16,0,812814,1,2664.0
488,170761,85,fort greene,Private room,2,35,0.55,161,67778,2,3174.0
489,171776,170,harlem,Private room,2,17,0.18,88,803086,2,2609.0
490,172700,115,lower east side,Private room,3,3,0.04,337,302772,2,4016.0
491,172870,89,harlem,Private room,5,43,0.47,247,781647,2,2609.0
492,173072,49,harlem,Shared room,3,168,4.6,248,826192,1,2609.0
493,173151,91,greenpoint,Private room,3,241,2.49,287,826459,1,3974.0
494,173742,400,gramercy park,Entire home,2,105,1.13,304,829652,1,5217.0
495,174527,150,bushwick,Entire home,2,11,0.46,0,833926,1,2553.0
496,174966,2000,upper west side,Entire home,30,30,0.33,0,836168,11,3749.0
497,176135,97,crown heights,Entire home,3,31,0.32,193,842125,1,2321.0
498,176653,100,east village,Private room,4,49,0.51,43,844862,2,3241.0
499,176962,179,williamsburg,Entire home,4,23,0.24,25,846309,1,3352.0
500,177421,500,greenpoint,Entire home,2,20,0.21,127,848748,2,3974.0
501,177495,429,chelsea,Entire home,10,18,0.9,0,848960,1,6327.0
502,177606,189,kips bay,Entire home,6,90,0.95,303,849492,1,3048.0
503,179670,120,lower east side,Private room,2,99,1.04,345,21475,1,4016.0
504,179741,300,nolita,Entire home,1,6,0.06,115,314941,3,3128.0
505,180507,107,astoria,Entire home,30,21,0.22,200,864735,8,2620.0
506,180792,95,astoria,Entire home,30,24,0.26,271,864735,8,2620.0
507,181972,199,harlem,Entire home,2,111,1.17,12,872121,1,2609.0
508,182069,120,east harlem,Entire home,2,86,0.91,268,39260,1,2664.0
509,182095,199,west village,Entire home,15,66,0.69,89,872805,2,5794.0
510,182177,125,allerton,Entire home,2,271,2.84,347,873273,2,3006.0
511,182649,70,williamsburg,Private room,2,227,2.4,37,876054,1,3352.0
512,185266,75,williamsburg,Private room,4,80,1.55,0,889106,1,3352.0
513,187488,100,west village,Private room,30,5,0.07,359,871727,1,5794.0
514,187566,99,bedford stuyvesant,Entire home,2,187,1.97,287,279078,2,2442.0
515,187986,250,chelsea,Entire home,1,2,0.02,0,904833,1,6327.0
516,188146,350,williamsburg,Entire home,6,1,0.02,233,906200,1,3352.0
517,188661,170,prospect heights,Entire home,3,67,0.7,129,909146,1,4216.0
518,188674,165,east village,Entire home,1,63,0.68,0,909234,1,3241.0
519,189135,99,hells kitchen,Private room,1,89,1.0,353,179020,1,3796.0
520,189181,255,chelsea,Private room,4,1,0.02,365,912541,1,6327.0
521,189732,169,east new york,Entire home,3,177,1.86,297,489400,1,1863.0
522,189787,99,crown heights,Entire home,4,90,0.94,56,915640,1,2321.0
523,190267,169,upper east side,Entire home,7,39,0.41,44,918866,1,3372.0
524,190542,160,bedford stuyvesant,Entire home,3,42,0.44,355,920542,1,2442.0
525,190968,215,prospect heights,Entire home,3,33,0.35,156,922922,1,4216.0
526,190974,130,park slope,Entire home,3,179,2.02,273,874471,1,3172.0
527,191075,110,east village,Private room,3,81,0.85,274,923915,2,3241.0
528,193105,150,hells kitchen,Private room,28,43,0.45,258,936114,2,3796.0
529,193333,65,williamsburg,Private room,30,52,0.54,276,302936,1,3352.0
530,193393,75,sunnyside,Private room,2,160,1.68,65,938056,1,2544.0
531,193853,149,chelsea,Entire home,6,23,0.27,0,48599,2,6327.0
532,194154,89,upper west side,Private room,6,35,0.37,180,936830,1,3749.0
533,195123,50,washington heights,Private room,1,225,2.35,343,940724,1,1954.0
534,195233,43,prospect lefferts gardens,Private room,1,401,6.62,43,949221,2,2042.0
535,195240,42,prospect lefferts gardens,Private room,1,72,0.84,96,949221,2,2042.0
536,195578,85,williamsburg,Private room,1,46,0.97,59,304493,1,3352.0
537,195971,139,bedford stuyvesant,Entire home,3,83,1.19,255,953279,1,2442.0
538,195989,105,park slope,Private room,1,211,2.21,252,611716,2,3172.0
539,196010,265,park slope,Entire home,5,15,0.16,0,953565,1,3172.0
540,197155,149,hells kitchen,Entire home,1,122,1.29,20,960836,1,3796.0
541,197753,68,harlem,Private room,2,295,3.9,188,964482,2,2609.0
542,197942,99,bedford stuyvesant,Entire home,3,207,2.18,304,289135,1,2442.0
543,199195,75,harlem,Private room,3,50,0.65,38,971075,2,2609.0
544,199312,100,williamsburg,Private room,2,273,2.85,254,973438,1,3352.0
545,200645,90,upper east side,Shared room,1,0,0.0,0,933378,1,3372.0
546,200955,160,east village,Entire home,30,25,0.26,46,568325,1,3241.0
547,201992,190,park slope,Entire home,4,105,1.62,328,988350,1,3172.0
548,202273,67,bedford stuyvesant,Private room,4,72,0.76,0,918087,3,2442.0
549,203901,190,upper east side,Entire home,1,8,0.08,0,1000477,1,3372.0
550,204065,248,clinton hill,Entire home,2,58,0.61,199,51038,6,3057.0
551,204833,100,williamsburg,Private room,6,8,0.09,249,903686,1,3352.0
552,204959,95,chinatown,Private room,3,172,1.84,64,464506,2,2531.0
553,205043,150,theater district,Private room,1,330,7.14,111,1007558,1,4593.0
554,205485,145,bedford stuyvesant,Entire home,3,123,1.29,287,1010242,1,2442.0
555,205735,41,bushwick,Private room,2,55,0.59,286,1011426,1,2553.0
556,205867,120,williamsburg,Entire home,4,87,0.99,263,1012691,1,3352.0
557,206071,50,concourse,Private room,3,258,2.7,276,12221,2,
558,206316,157,fort greene,Entire home,2,4,0.18,0,1014639,1,3174.0
559,206772,195,williamsburg,Entire home,14,31,0.33,263,1017473,1,3352.0
560,206957,70,sheepshead bay,Entire home,4,128,1.34,90,1018472,2,1818.0
561,208148,185,williamsburg,Entire home,3,14,0.15,0,1024355,1,3352.0
562,208889,145,bedford stuyvesant,Entire home,3,30,0.32,11,1029021,3,2442.0
563,209310,50,sunnyside,Private room,28,258,2.9,287,1031148,1,2544.0
564,211078,185,greenpoint,Entire home,3,228,2.39,1,306739,3,3974.0
565,211974,250,east village,Entire home,1,60,0.65,0,272730,1,3241.0
566,212109,80,west village,Private room,90,9,0.2,338,666271,1,5794.0
567,212178,230,theater district,Entire home,2,179,1.88,44,1094178,1,4593.0
568,212544,100,gowanus,Entire home,7,9,0.1,0,1096084,1,3026.0
569,213272,40,bushwick,Private room,1,1,0.37,5,293130,1,2553.0
570,213330,200,lower east side,Private room,30,25,0.49,0,800223,1,4016.0
571,214917,80,emerson hill,Private room,2,2,0.05,158,1109658,1,
572,215560,79,bedford stuyvesant,Private room,3,152,1.6,192,1112560,3,2442.0
573,215784,95,long island city,Entire home,30,24,0.25,358,864735,8,3774.0
574,215907,300,upper west side,Entire home,2,45,0.47,31,1114587,3,3749.0
575,217580,100,fort hamilton,Entire home,30,7,0.08,241,1121193,1,1923.0
576,218358,80,harlem,Private room,7,19,0.35,285,1129218,1,2609.0
577,219066,110,bensonhurst,Entire home,1,24,0.26,183,447754,1,1754.0
578,219482,172,clinton hill,Entire home,4,8,0.09,189,759583,2,3057.0
579,219793,199,lower east side,Entire home,1,29,0.31,162,1138692,2,4016.0
580,219818,199,lower east side,Entire home,1,14,0.15,158,1138692,2,4016.0
581,219922,100,harlem,Private room,1,33,0.38,84,1139574,1,2609.0
582,220351,55,harlem,Private room,4,99,1.04,260,921500,1,2609.0
583,220563,75,bedford stuyvesant,Private room,3,59,0.62,0,918087,3,2442.0
584,220946,146,east village,Entire home,3,142,1.5,166,1144415,1,3241.0
585,221043,250,noho,Private room,2,0,0.0,0,846050,1,7601.0
586,221097,116,greenpoint,Entire home,29,22,0.23,335,1146744,1,3974.0
587,221618,150,tribeca,Private room,3,82,0.87,90,4887492,2,8411.0
588,222054,120,park slope,Private room,2,23,0.24,342,22486,6,3172.0
589,222304,199,chelsea,Entire home,4,32,0.34,28,1153993,1,6327.0
590,223930,150,prospect heights,Entire home,5,24,0.25,363,1164642,1,4216.0
591,224004,69,harlem,Private room,1,59,0.63,86,1165231,2,2609.0
592,224006,300,harlem,Private room,55,6,0.08,83,1165231,2,2609.0
593,224510,230,boerum hill,Entire home,4,18,0.21,0,991380,1,3035.0
594,225297,125,midtown,Entire home,4,3,0.03,0,1173599,1,5794.0
595,225306,79,bedford stuyvesant,Private room,3,115,1.21,264,1112560,3,2442.0
596,225887,130,fort greene,Private room,3,154,1.63,305,663879,2,3174.0
597,225926,239,clinton hill,Private room,1,164,1.73,356,1177497,11,3057.0
598,225976,75,shore acres,Entire home,6,76,0.8,278,1177947,1,2393.0
599,226021,220,williamsburg,Entire home,3,116,1.23,135,815977,2,3352.0
600,227715,80,bedford stuyvesant,Entire home,3,234,2.47,308,209460,4,2442.0
601,227735,288,east village,Entire home,2,120,1.27,229,1187935,1,3241.0
602,228317,135,bedford stuyvesant,Entire home,4,82,0.87,273,1191142,1,2442.0
603,228496,225,west village,Entire home,3,13,0.15,83,1192424,1,5794.0
604,228517,110,chinatown,Private room,30,59,0.64,281,1192610,1,2531.0
605,228925,100,bedford stuyvesant,Entire home,7,63,1.87,321,1194377,1,2442.0
606,228979,130,hells kitchen,Private room,2,52,0.55,303,1190088,1,3796.0
607,229367,89,east village,Private room,1,278,2.95,192,1097545,3,3241.0
608,229874,200,sunset park,Entire home,5,1,0.01,0,507304,1,1843.0
609,230321,80,bedford stuyvesant,Entire home,2,35,0.4,36,1203500,1,2442.0
610,230854,50,concourse,Private room,5,235,2.49,271,12221,2,
611,230877,135,east harlem,Entire home,28,115,1.21,341,292204,2,2664.0
612,230956,90,east village,Private room,1,109,1.15,333,1207399,1,3241.0
613,231414,270,soho,Private room,5,1,0.01,210,1184442,1,8880.0
614,232612,110,bedford stuyvesant,Entire home,3,305,3.24,231,1217241,1,2442.0
615,232618,145,east harlem,Entire home,1,102,1.52,308,763420,1,2664.0
616,233189,179,hells kitchen,Entire home,30,83,0.88,292,1220414,1,3796.0
617,233638,55,ridgewood,Private room,1,19,0.25,311,1012895,1,2287.0
618,233662,110,midtown,Private room,2,61,0.65,264,1223568,1,5794.0
619,234184,325,harlem,Entire home,5,89,0.94,153,902054,1,2609.0
620,234870,75,long island city,Private room,30,65,0.74,219,1229984,3,3774.0
621,235552,300,south slope,Entire home,1,40,0.44,0,1234405,1,2575.0
622,235651,130,west village,Private room,30,80,0.86,332,83257,2,5794.0
623,235951,190,midtown,Entire home,30,136,1.45,120,1236070,1,5794.0
624,235960,200,lower east side,Entire home,3,100,1.06,191,1236817,1,4016.0
625,236671,180,williamsburg,Entire home,2,125,1.36,248,1240820,3,3352.0
626,236788,350,dumbo,Entire home,5,40,0.5,67,4166168,1,4948.0
627,236806,160,east village,Entire home,4,0,0.0,0,1151987,1,3241.0
628,237127,195,kips bay,Entire home,30,139,1.59,325,1146958,4,3048.0
629,237210,241,greenwich village,Entire home,30,0,0.0,249,1243192,1,3727.0
630,239055,300,chinatown,Entire home,7,2,0.03,0,65064,1,2531.0
631,239733,75,ditmars steinway,Entire home,28,49,0.53,313,1256874,1,2287.0
632,239766,100,lower east side,Entire home,5,8,0.11,0,1257309,1,4016.0
633,239826,399,gramercy park,Entire home,1,0,0.0,12,1257760,1,5217.0
634,239883,85,fort greene,Private room,5,124,1.32,69,136962,1,3174.0
635,239899,80,prospect lefferts gardens,Entire home,21,5,0.12,0,1258363,1,2042.0
636,240800,55,prospect heights,Private room,1,147,1.57,293,1263176,1,4216.0
637,241140,438,clinton hill,Private room,1,43,0.46,363,1177497,11,3057.0
638,241159,110,bedford stuyvesant,Entire home,6,8,0.33,4,1264655,1,2442.0
639,241862,200,west village,Entire home,2,37,0.39,257,1269455,1,5794.0
640,242532,279,clinton hill,Private room,1,120,1.28,362,1177497,11,3057.0
641,242643,137,williamsburg,Entire home,1,24,0.29,0,1273825,1,3352.0
642,243229,280,bedford stuyvesant,Entire home,3,5,0.05,365,1276497,1,2442.0
643,243708,199,williamsburg,Entire home,30,242,2.59,102,288711,1,3352.0
